monthly_fee,days_active_last_30,sessions_last_30,support_tickets_last_30,payments_failed_last_90,avg_session_duration,feature_usage_score,last_login_days_ago,activity_score,payment_risk_score,days_since_signup,usage_per_session,support_intensity,country_BR,country_DE,country_ES,country_FR,country_IN,country_NL,country_PL,country_US,plan_type_basic,plan_type_premium,plan_type_standard,engagement_level_high,engagement_level_low,engagement_level_medium,churn
-0.9371993480916935,0.7522080134930798,0.9398260225520035,-0.9912893940274369,-0.6305684831764077,0.4478715389009776,0.7102372911331937,-0.24800005653544416,0.9320216824642038,-0.6455445181090737,-0.5777665185704597,-0.4736814763101465,-0.2961786813195187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.8887397691825661,0.44490996125538607,0.6119525035954113,-0.029456143303422836,-0.6305684831764077,0.17796249028578728,0.4133674935060589,0.18213554287562456,0.5787050671522933,-0.6455445181090737,1.3292909970976758,-0.4388105676343693,-0.21353919917757555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.9723562974963543,1.2131550918496203,0.23723991050216292,-0.9912893940274369,0.8273933276360956,0.19280553492743316,1.4676294807096493,-0.8932034556520472,1.019053089200094,0.8622966920727044,-1.5352354778831807,0.2842836260921225,-0.2961786813195187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.8573835710648955,1.0595060657307735,1.0803432449619716,-0.9912893940274369,-0.6305684831764077,0.6568459831978322,1.0495170598499195,-0.032932256829909794,1.2145159510000405,-0.6455445181090737,1.447497041457271,-0.418865726245987,-0.2961786813195187,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.02691941485749785,-2.0134744566461635,-1.4021276842807986,-0.9912893940274369,-0.6305684831764077,-0.5876261280727838,-1.6911649542103364,1.2574745414032964,-1.9340059152099727,-0.6455445181090737,1.2032045497807742,-0.18652367620171456,-0.2961786813195187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.050995986525804934,-0.32333516933884826,-0.5121852756843338,-0.9912893940274369,-0.6305684831764077,-0.07241623643250038,-1.0485291569939503,-0.032932256829909794,-0.5812593358585494,-0.6455445181090737,-0.4516800712535582,-0.51521884917536,-0.2961786813195187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
2.038788909621773,0.7522080134930798,-0.3248289791377096,-0.9912893940274369,-0.6305684831764077,0.23694406241443222,1.238116695989511,-1.5384068547686502,0.5034754917396341,-0.6455445181090737,1.5105402651157216,0.9947569780019048,-0.2961786813195187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.0649269277274015,1.0595060657307735,1.3145386156452519,-0.029456143303422836,-0.6305684831764077,-0.48919330571239605,1.2934991288241529,-0.4630678562409785,1.3638960123395978,-0.6455445181090737,-0.43197906386029233,-0.4328458721219818,-0.23454923701027297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.08615293593046602,0.9058570396119267,0.37775713291213103,-0.029456143303422836,2.285355138448599,0.10570029926724862,1.1258550078111826,-0.8932034556520472,0.8553154582815533,2.3701379022544824,0.809184401915457,0.0010326117578500073,-0.2961786813195187,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.14791514434405953,-0.9379312738142357,-0.5590243498209898,0.9323771074205912,-0.6305684831764077,-0.4888026992744581,-1.078964548011186,-1.7534746544741846,-0.9140618921042869,-0.6455445181090737,-0.1640453633118766,-0.49449556358045244,0.08657260439053366,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.661644879784891,-1.0915802999330826,-1.0274150911875504,-0.029456143303422836,2.285355138448599,-0.4524763005462198,-1.6228100596306434,0.8273389419922277,-1.300943869841746,2.3701379022544824,1.6445071153899296,-0.5031912885429798,0.10783656470775879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.9429004750221791,0.13761190901769232,-0.746380646367614,-0.9912893940274369,-0.6305684831764077,-0.32396678246460237,-0.19633820851135134,-0.6781356559465128,-0.27602467626486193,-0.6455445181090737,-1.4130892320449322,0.8183104564765521,-0.2961786813195187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-1.1224859733324746,1.5204531440873141,1.0335041708253156,0.9323771074205912,-0.6305684831764077,0.17132218084084042,1.289507602133368,-0.24800005653544416,1.4738268338470304,-0.6455445181090737,0.8052442004368038,-0.32282857478175614,-0.15896595625365084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.10610688018716526,-1.3988783521707762,-0.9805760170508943,0.9323771074205912,0.8273933276360956,-0.6821528860537911,-1.6307931130122135,1.042406741697762,-1.436045873459166,0.8622966920727044,-1.4170294335235853,-0.6173951430508406,0.4310487615295808,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1.9979308332866264,-0.630633221576542,-0.18431175672774147,0.9323771074205912,-0.6305684831764077,-0.42786809495612277,-0.9292822971067483,0.18213554287562456,-0.5710250239988477,-0.6455445181090737,0.04084511357808837,-0.6760087886444105,-0.026835183968000362,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.7158055856245039,1.2131550918496203,0.7056306518687233,-0.9912893940274369,-0.6305684831764077,-0.07241623643250038,1.729074478956067,-1.1082712553575815,1.2714010051547435,-0.6455445181090737,0.32847982151976995,0.007769510255134508,-0.2961786813195187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.012666597531284065,-0.4769841954576951,-0.6995415722309579,-0.9912893940274369,-0.6305684831764077,-0.867300337636425,-0.2646931030910445,0.3972033425811589,-0.5768407483852708,-0.6455445181090737,0.009323501748862989,0.5943483333273878,-0.2961786813195187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.7889700478990687,-1.2452293260519294,-0.6527024980943019,0.9323771074205912,-0.6305684831764077,-0.4360708301528218,-1.1288586316459988,1.4725423411088308,-1.1173850688952591,-0.6455445181090737,-0.22314838549167418,-0.4337994033420106,0.13160216741524572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.8336288755212057,0.13761190901769232,-0.04379453431777334,0.9323771074205912,0.8273933276360956,-0.11108627378836707,0.2626873609289247,-0.24800005653544416,0.11619595471794693,0.8622966920727044,1.0652974980279133,-0.06294772337115785,-0.053769533703152184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.3151482009716363,0.9058570396119267,0.7524697260053794,-0.029456143303422836,0.8273933276360956,0.22600708215216717,0.17786741874974316,-1.1082712553575815,0.8201030645356311,0.8622966920727044,-1.7164847459012265,-0.586987831181875,-0.21881405973982723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.6239592430396046,0.9058570396119267,0.8929869484153475,-0.9912893940274369,-0.6305684831764077,0.258036810063087,1.5469610736890007,-1.3233390550631159,1.160254788121243,-0.6455445181090737,-0.6408097422289105,-0.16912638041113875,-0.2961786813195187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
2.1528114482314837,-0.9379312738142357,-0.4185071274110217,-0.029456143303422836,0.8273933276360956,-0.6274679847424645,-1.6537443914842271,-0.8932034556520472,-0.9721964182951357,0.8622966920727044,0.43092505996475244,-1.0814321536225924,-0.1308997170356324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.16691890077901136,0.9058570396119267,0.5182743553220992,-0.9912893940274369,0.8273933276360956,0.5127122075986932,1.0465234148318308,-0.032932256829909794,0.8986948556091918,0.8622966920727044,1.4159754296280456,-0.133669637623166,-0.2961786813195187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.7642651645336312,0.9058570396119267,0.9866650966886596,-0.9912893940274369,-0.6305684831764077,0.5084155367813746,0.9327649041444579,-0.8932034556520472,1.0741661648308083,-0.6455445181090737,0.17481196385229622,-0.41879160508315433,-0.2961786813195187,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.29044331760619874,0.5985589873742329,-0.2779899050010536,-0.9912893940274369,-0.6305684831764077,0.5513822449545598,0.41386643434240694,-0.6781356559465128,0.2777981243383469,-0.6455445181090737,0.9273904462750522,0.32046777990762254,-0.2961786813195187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.9077435256175179,-1.0915802999330826,-1.0742541653242064,-0.9912893940274369,0.8273933276360956,-0.5907509795762882,-1.4786161579260348,-0.8932034556520472,-1.2912774998166554,0.8622966920727044,-0.9481454575638579,-0.03078981872155868,-0.2961786813195187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.40921679532464805,-1.2452293260519294,-0.79321972050427,0.9323771074205912,0.8273933276360956,-0.15209994977186198,-0.9796753215779089,-1.1082712553575815,-1.1464523319906836,0.8622966920727044,-0.1207031470466917,-0.019414663781566775,0.22326949214412378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.03769335702133855,-1.70617640440847,-1.1679323135975184,-0.029456143303422836,0.8273933276360956,-0.9309691870203267,-1.636780403048391,1.2574745414032964,-1.6701287800127056,0.8622966920727044,-0.1207031470466917,-0.013378492853732386,-0.2961786813195187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0966050019696895,-1.3988783521707762,-0.6995415722309579,1.8942103581446053,-0.6305684831764077,-0.5419251748340324,-1.7979382931888355,0.18213554287562456,-1.3510249808178016,-0.6455445181090737,-1.6731425296360416,-1.1158572865028153,0.3855970463515121,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
2.005532335860607,-1.3988783521707762,-0.746380646367614,-0.9912893940274369,-0.6305684831764077,-0.3309976983474872,-0.9726901498690351,1.2574745414032964,-1.2018153020286277,-0.6455445181090737,-0.38075644463780106,-0.10949855209666451,-0.2961786813195187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.6388403720629487,-0.630633221576542,-0.2779899050010536,-0.9912893940274369,-0.6305684831764077,0.012735967037993741,-0.6803108197690333,-0.6781356559465128,-0.5597684168368443,-0.6455445181090737,-1.6849631340720013,-0.4423212138052874,-0.2961786813195187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.16596871295726395,0.29126093513653917,-0.18431175672774147,-0.029456143303422836,-0.6305684831764077,-0.0681195656151819,0.592986194591384,0.18213554287562456,0.20091015876862095,-0.6455445181090737,1.4553774444145773,0.303584695441915,-0.2961786813195187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.9732259499211884,0.5985589873742329,-0.3248289791377096,-0.9912893940274369,-0.6305684831764077,-0.6665286285362692,0.16489495700469198,-0.24800005653544416,0.2069076245421201,-0.6455445181090737,0.7382607752996999,0.21404722936622095,-0.2961786813195187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.42694848781323524,-1.70617640440847,-0.8868978687775821,-0.9912893940274369,-0.6305684831764077,-0.07241623643250038,-1.704137415955388,1.6876101408143651,-1.5646619813253215,-0.6455445181090737,0.8919286329671736,-0.8707832983225503,-0.2961786813195187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.13651289048308832,-0.7842822476953888,-0.9337369429142381,0.9323771074205912,-0.6305684831764077,-0.5110672662369268,-0.8274983664917305,-0.032932256829909794,-0.9448897748870073,-0.6455445181090737,-1.1372751285392102,0.6486096570935591,0.3649371758160263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.7519127228509126,0.44490996125538607,0.37775713291213103,-0.9912893940274369,-0.6305684831764077,-0.32045132452315994,0.782084771567324,-0.032932256829909794,0.5548628689352962,-0.6455445181090737,1.6129855035607041,-0.1503279229583123,-0.2961786813195187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.14094195346720914,-1.5525273782896232,-1.3552886101441426,-0.9912893940274369,-0.6305684831764077,0.2017894830000081,-1.8647963652594846,-0.8932034556520472,-1.7196873845009184,-0.6455445181090737,0.21421397863882796,1.707957654928506,-0.2961786813195187,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.04212242000545938,0.29126093513653917,0.14356176222885084,-0.9912893940274369,-0.6305684831764077,0.4377157715145881,0.25620113005639894,-0.032932256829909794,0.2710509753431602,-0.6455445181090737,-1.704664141465267,-0.22799530909251947,-0.2961786813195187,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.7471617837421746,0.7522080134930798,0.6119525035954113,-0.9912893940274369,0.8273933276360956,0.1724940001546546,0.7481567946956516,-0.24800005653544416,0.8006453772818359,0.8622966920727044,-0.8851022339054072,-0.30854456317246953,-0.2961786813195187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
2.1946197123883784,-2.0134744566461635,-1.4021276842807986,-0.029456143303422836,0.8273933276360956,-0.5087236276092983,-1.732078102790883,-0.032932256829909794,-1.9423887366888404,0.8622966920727044,0.45456626883667145,-0.18652367620171456,3.3399585329259787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.08330237246522314,1.9814002224438547,2.4386763949249968,-0.029456143303422836,-0.6305684831764077,0.6365344484250539,2.2644379963576062,-1.1082712553575815,2.4999387052765982,-0.6455445181090737,0.09600793427923278,-0.5170620303124748,-0.2961786813195187,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.7015527682982899,1.5204531440873141,0.8929869484153475,1.8942103581446053,-0.6305684831764077,-0.14077236307165866,1.8612938005883206,-0.6781356559465128,1.5313479828564986,-0.6455445181090737,-0.1364639529613044,-0.06179628944508521,-0.07801044846478884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.6245875547367348,-0.9379312738142357,-0.37166805327436564,-0.029456143303422836,2.285355138448599,-0.5204418207474398,-0.504184704538145,1.042406741697762,-0.7167816164335824,2.3701379022544824,0.35606123187034217,-0.22154466221122648,-0.1380857589610188,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.5447717777099368,0.7522080134930798,1.1271823190986279,-0.9912893940274369,-0.6305684831764077,0.06976450697694857,0.521637654993602,0.18213554287562456,0.9728907768828581,-0.6455445181090737,-0.2980122135860845,-0.6005447604567874,-0.2961786813195187,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.003712495614025,-0.32333516933884826,-0.18431175672774147,-0.029456143303422836,-0.6305684831764077,-0.2974055446848152,-0.7576466494029929,-1.3233390550631159,-0.3825137702545474,-0.6455445181090737,-0.0773609307815068,-0.5655597035819075,-0.1615069326437595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.9466206909122563,0.5985589873742329,-0.2779899050010536,-0.029456143303422836,0.8273933276360956,-0.030621347573129398,0.557062454374319,-0.6781356559465128,0.30713799951438486,0.8622966920727044,0.45456626883667145,0.4202947024774376,-0.15073319274969876,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.9314982211612078,-0.1696861432200014,-0.2779899050010536,-0.029456143303422836,-0.6305684831764077,-0.055229553163226426,0.16339813449564755,-0.032932256829909794,-0.1568818382000292,-0.6455445181090737,0.04872551653539471,0.14585762266007066,-0.2961786813195187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.47445787890061497,-0.4769841954576951,-0.5590243498209898,-0.029456143303422836,0.8273933276360956,-0.07241623643250038,-0.5086751720652781,-0.24800005653544416,-0.5671970960335649,0.8622966920727044,-1.5746374926697124,0.03559583013522232,-0.2961786813195187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.936168624873032,-0.9379312738142357,-0.6995415722309579,-0.029456143303422836,-0.6305684831764077,-1.1778324557971722,-0.6877949323142554,0.8273389419922277,-0.8935478330381139,-0.6455445181090737,-0.5777665185704597,0.12241394816109669,-0.06892010542917508,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.8991918352217896,1.0595060657307735,1.6892512087385,-0.029456143303422836,-0.6305684831764077,-0.24701731419080727,1.588373163105896,-1.3233390550631159,1.5833373783968492,-0.6455445181090737,-0.9875474723503896,-0.47501713966439063,-0.2961786813195187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.767115727998874,0.13761190901769232,-0.6058634239576459,-0.9912893940274369,-0.6305684831764077,0.02132930867263072,0.010722238573121231,1.4725423411088308,-0.17396552858514747,-0.6455445181090737,0.6161145294614515,0.6310790755691038,-0.2961786813195187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.7006025804765423,-1.5525273782896232,-0.8868978687775821,-0.029456143303422836,2.285355138448599,-0.5466124520892889,-1.0170958843040183,1.042406741697762,-1.3472197705259032,2.3701379022544824,-1.0269494871369214,0.17422149644693316,0.006832753200939426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.16691890077901136,1.2131550918496203,0.6119525035954113,-0.029456143303422836,-0.6305684831764077,-0.11186748666424327,0.5710327977920666,-1.7534746544741846,0.9943703370678709,-0.6455445181090737,-0.1640453633118766,-0.37746323915454777,-0.21353919917757555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.3370025208718307,-1.3988783521707762,-0.9805760170508943,1.8942103581446053,0.8273933276360956,-0.6911368341263662,-1.7300823394454903,-0.24800005653544416,-1.4563895499749557,0.8622966920727044,0.1787521653309494,-0.8019763982554237,0.7946624829541306,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.7595142254248933,-0.1696861432200014,-0.18431175672774147,-0.029456143303422836,-0.6305684831764077,-0.43294597864931744,-0.5984845226079406,0.18213554287562456,-0.27323040243857244,-0.6455445181090737,0.10388833723653913,-0.46313744156173786,-0.1615069326437595,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
2.0397390974435203,-1.3988783521707762,-0.9805760170508943,-0.9912893940274369,2.285355138448599,-0.5016927117264136,-2.0164743795093147,0.6122711422866933,-1.5150693003270317,2.3701379022544824,0.4348652614434056,-1.3343866519611058,-0.2961786813195187,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.8763067921029342,-0.1696861432200014,0.33091805877547503,-0.029456143303422836,0.8273933276360956,0.14007366580579683,0.2731651184922354,-0.4630678562409785,0.1240221931988954,0.8622966920727044,-0.7117333688446675,-0.3467528462711748,-0.2004908598920056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
